Date,Open,High,Low,Close,Volume,Turnover
2025-11-06,11.240,11.260,11.060,11.100,12637858,140503232.000
2025-11-09,11.160,11.290,10.920,11.240,23980100,266404942.000
2025-11-10,11.270,11.320,11.040,11.230,15388823,171960153.000
2025-11-11,11.240,11.300,11.000,11.120,14132312,157158528.000
2025-11-12,11.170,11.320,11.100,11.300,20789100,233468673.000
2025-11-13,11.200,11.200,10.820,10.840,23479800,257768136.000
2025-11-16,10.820,10.860,10.650,10.820,17477131,187790281.000
2025-11-17,10.800,10.840,10.480,10.600,22365114,237576573.000
2025-11-18,10.600,10.690,10.450,10.600,15584386,164801487.000
2025-11-19,11.090,11.220,10.570,10.620,31143779,338182571.000
2025-11-20,10.480,10.550,10.090,10.110,32326186,330935673.000
2025-11-23,10.120,10.260,9.980,10.170,27780262,281422598.000
2025-11-24,10.320,10.350,10.080,10.150,19876766,202708261.000
2025-11-25,10.150,10.230,10.100,10.130,11847592,120399469.000
2025-11-26,10.190,10.270,10.090,10.130,11121000,113267982.000
2025-11-27,10.130,10.220,10.060,10.180,12443000,126593898.000
2025-11-30,10.150,10.290,10.150,10.260,8356687,85484048.000
2025-12-01,10.290,10.350,10.190,10.270,11828500,121531560.000
2025-12-02,10.330,10.440,10.060,10.140,11360111,115975548.000
2025-12-03,10.210,10.230,10.090,10.210,6755477,68756328.000
2025-12-04,10.210,10.590,10.110,10.470,20682650,214735407.000
2025-12-07,10.720,11.050,10.550,10.610,49407000,533437602.000
2025-12-08,10.620,10.680,10.230,10.340,20580135,213673917.000
2025-12-09,10.340,10.360,10.010,10.180,28596784,289364539.000
2025-12-10,10.180,10.180,10.010,10.050,18364970,185168866.000
2025-12-11,10.140,10.750,10.080,10.750,54538928,575687709.000
2025-12-14,10.640,10.790,10.400,10.470,43468500,458192143.000
2025-12-15,10.520,10.650,10.140,10.220,30420300,311882195.000
2025-12-16,10.200,10.500,10.060,10.450,24985525,257546503.000
2025-12-17,10.430,10.450,10.140,10.300,26235933,268568100.000
2025-12-18,10.300,10.430,10.230,10.360,27409142,283410825.000
2025-12-21,10.370,10.480,10.280,10.390,12730755,132053418.000
2025-12-22,10.400,10.450,10.240,10.280,14205430,146973989.000
2025-12-23,10.350,10.350,10.170,10.260,7174100,73396371.000
2025-12-28,10.330,10.510,10.180,10.190,18688100,192856646.000
2025-12-29,10.220,10.260,10.010,10.040,20786500,209905004.000
2025-12-30,10.010,10.100,9.950,10.030,11654500,117020096.000
2026-01-01,10.050,10.440,9.980,10.430,8770199,90371626.000
2026-01-04,10.250,10.660,10.220,10.520,36120607,379750335.000
2026-01-05,10.540,11.440,10.540,11.330,71477153,794217392.000
2026-01-06,11.290,11.430,11.180,11.360,51305983,580647877.000
2026-01-07,11.240,11.300,10.720,10.900,25643255,280583977.000
2026-01-08,10.900,11.070,10.750,10.900,17671333,192654582.000
2026-01-11,10.930,11.000,10.600,11.000,22463909,243408734.000
2026-01-12,11.060,11.180,10.910,10.980,23074998,254171822.000
2026-01-13,10.930,11.300,10.880,10.950,33112800,365777794.000
2026-01-14,10.910,11.030,10.600,10.850,26612051,287629808.000
2026-01-15,10.860,10.980,10.740,10.820,12252162,132613007.000
2026-01-18,10.820,10.820,10.540,10.600,17803500,188901474.000
2026-01-19,10.600,10.700,10.510,10.640,16964087,180364994.000
2026-01-20,10.550,10.650,10.510,10.590,11404900,120637277.000
2026-01-21,10.630,10.730,10.430,10.500,15315596,161444728.000
2026-01-22,10.590,10.620,10.310,10.410,15958092,166381743.000
2026-01-25,10.400,10.630,10.270,10.460,24072211,251855213.000
2026-01-26,10.450,10.550,10.320,10.420,20972689,218053778.000
2026-01-27,10.450,10.590,10.300,10.470,27397622,286483074.000
2026-01-28,10.490,10.990,10.400,10.960,46761916,503579689.000
2026-01-29,10.880,11.040,10.520,10.520,28908324,307087018.000
2026-02-01,10.440,10.670,10.190,10.320,29165925,303405836.000
2026-02-02,10.350,10.430,10.010,10.340,22483047,230036119.000
2026-02-03,10.330,10.680,10.270,10.540,19934571,209561007.000
2026-02-04,10.480,10.650,10.250,10.640,21298948,222646908.000
2026-02-05,10.500,10.500,10.350,10.390,9326118,97182596.000
2026-02-08,10.510,10.620,10.450,10.460,13210746,138893127.000
2026-02-09,10.510,10.630,10.480,10.570,10767500,113909873.000
2026-02-10,10.610,10.690,10.510,10.590,12383354,131384057.000
2026-02-11,10.570,10.570,10.390,10.440,7495570,78264750.000
2026-02-12,10.490,10.580,10.260,10.340,16899884,175289682.000
2026-02-15,10.290,10.300,10.020,10.300,3495009,35806410.000
2026-02-19,10.300,10.670,10.180,10.520,6500186,68063497.000
