Date,Open,High,Low,Close,Volume,Turnover
2025-12-04,213.400,219.000,212.400,219.000,6511761,1410342043.000
2025-12-07,220.000,220.600,199.000,200.400,28051874,5687105501.000
2025-12-08,200.400,202.400,188.100,190.300,23477284,4516175627.000
2025-12-09,190.000,192.700,184.600,190.400,15345565,2900419799.000
2025-12-10,194.500,195.700,190.600,193.400,8615247,1663882991.000
2025-12-11,195.000,196.800,193.400,194.100,7758872,1512912958.000
2025-12-14,190.000,195.500,187.200,190.700,8958459,1712320909.000
2025-12-15,190.700,191.200,184.900,189.200,10824736,2030250349.000
2025-12-16,188.400,196.800,185.500,195.700,9713728,1876940337.000
2025-12-17,193.900,194.000,189.100,193.200,7209521,1381366120.000
2025-12-18,192.700,193.400,190.000,192.900,8283650,1588619701.000
2025-12-21,194.700,202.800,194.700,201.800,11694870,2343569796.000
2025-12-22,202.000,203.800,197.100,200.400,5944871,1190880071.000
2025-12-23,200.400,202.800,199.300,200.200,2828256,567942488.000
2025-12-28,200.000,208.000,198.800,199.900,8784310,1781503459.000
2025-12-29,198.400,198.400,187.500,190.800,16233916,3107117307.000
2025-12-30,190.400,190.400,185.100,187.700,10630140,1989051407.000
2026-01-01,189.500,195.400,189.100,193.100,4572569,883867983.000
2026-01-04,193.100,201.800,192.400,196.200,11365327,2250983175.000
2026-01-05,198.800,207.400,198.500,199.500,12626474,2544726531.000
2026-01-06,200.200,204.000,197.200,200.600,9870050,1972793642.000
2026-01-07,200.000,201.800,195.600,199.400,7426756,1472320847.000
2026-01-08,199.400,200.600,193.900,197.000,7567110,1487592393.000
2026-01-11,200.000,202.800,193.800,197.000,12873597,2542037069.000
2026-01-12,197.000,197.000,189.500,191.300,16968705,3259582290.000
2026-01-13,189.000,194.000,186.800,192.000,12673010,2428619782.000
2026-01-14,194.000,196.000,188.100,189.200,9475158,1806676948.000
2026-01-15,189.200,190.000,176.400,178.600,33074322,5957438828.000
2026-01-18,176.400,181.300,174.300,180.800,15996345,2854584149.000
2026-01-19,190.200,199.600,190.200,197.200,29986602,5879105437.000
2026-01-20,194.600,198.100,189.600,194.400,12653014,2444943515.000
2026-01-21,197.600,207.600,194.100,206.000,21998753,4444136714.000
2026-01-22,214.800,225.000,213.600,219.600,33169806,7308453401.000
2026-01-25,229.000,229.800,217.200,217.600,19084555,4236158494.000
2026-01-26,217.600,218.800,212.800,216.200,11364023,2461732516.000
2026-01-27,216.200,236.000,215.000,231.400,22905576,5221734610.000
2026-01-28,230.600,234.000,228.600,231.200,12933327,2988810487.000
2026-01-29,231.200,233.200,222.400,223.600,11374562,2573734171.000
2026-02-01,223.800,234.200,223.200,226.400,13139114,3003602517.000
2026-02-02,225.400,235.000,223.200,231.600,13637250,3160456065.000
2026-02-03,232.200,238.800,225.000,237.200,14174227,3304315359.000
2026-02-04,240.000,251.200,238.400,242.400,21758823,5312855831.000
2026-02-05,242.400,248.200,239.200,243.200,13705279,3353228994.000
2026-02-08,247.800,264.200,245.400,257.200,20915159,5337645693.000
2026-02-09,263.400,270.000,257.200,269.800,22536513,6005257363.000
2026-02-10,273.200,274.200,254.600,255.000,17052083,4430621705.000
2026-02-11,259.000,261.400,249.000,252.200,11582570,2936831209.000
2026-02-12,251.400,254.800,242.200,247.400,13138628,3242078740.000
2026-02-15,248.400,256.000,245.200,251.200,10725336,2692027289.000
2026-02-19,251.200,252.400,246.200,247.400,10362678,2583008825.000
